#Table1
oh_p50,sfr_tot_p50
8.991979,0.2447155
-9999,-1.434497
-9999,-0.671805
-9999,-0.02387342
9.045189,0.3430463
-9999,-1.08663
-9999,-0.4564227
-9999,0.6614082
-9999,0.1308368
-9999,-9999
8.711465,-0.3868013
-9999,-3.518309
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-0.2871382
8.9701,0.3541463
-9999,0.6251699
-9999,-0.959451
-9999,-9999
-9999,0.5890076
9.128624,0.5608155
-9999,-0.8097589
-9999,-1.427351
-9999,-0.8487905
-9999,-1.183544
-9999,-1.504795
-9999,-9999
-9999,-9999
8.80108,-0.736081
-9999,0.05873885
-9999,-0.8467568
-9999,-1.269825
-9999,-9999
-9999,-9999
8.839214,0.04627612
-9999,-1.290687
-9999,-3.350219
8.88503,-0.2280323
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-0.8579698
-9999,-4.498092
-9999,-1.7077
-9999,-4.912049
-9999,-2.630532
8.986609,0.326087
-9999,-9999
-9999,1.262942
-9999,-2.672258
-9999,-4.886328
-9999,-9999
-9999,-4.879613
8.811892,0.02531456
-9999,-9999
-9999,-9999
-9999,-4.667387
-9999,-1.169969
-9999,-1.488787
-9999,0.4316059
-9999,-0.9940016
-9999,-9999
-9999,-3.462933
-9999,-9999
8.951498,-0.2264462
-9999,-1.509046
-9999,-9999
-9999,-9999
-9999,-0.9028341
-9999,1.117286
-9999,-0.3150849
9.136137,0.8545379
-9999,-1.606087
8.613692,-0.2694317
8.958235,0.270573
-9999,-1.630287
-9999,-1.057247
-9999,-0.2535062
8.84231,0.02613646
-9999,-9999
-9999,-9999
-9999,-1.043014
8.608509,0.1387169
-9999,-3.102172
8.959008,0.8303621
-9999,0.2942866
-9999,-9999
-9999,-3.956032
-9999,-4.16054
-9999,-1.172781
-9999,-4.858683
-9999,-9999
9.11072,0.5704053
-9999,-4.817261
-9999,0.3679529
-9999,-3.626661
-9999,-0.7560477
9.05745,0.7180126
-9999,-9999
8.60209,-0.2685525
-9999,-1.118275
-9999,-1.428281
9.05629,-0.2638685
-9999,-1.084645
-9999,-0.3820557
8.584473,-0.6872221
-9999,-9999
8.856006,-0.4027028
-9999,-1.194046
-9999,-4.845767
-9999,-9999
-9999,-9999
-9999,-4.764827
-9999,-0.9252845
8.996902,0.1373107
-9999,-9999
-9999,0.3612673
-9999,-1.080574
-9999,0.7408957
-9999,0.0257222
9.004368,0.06663336
-9999,-9999
8.248607,0.4792364
9.134074,0.7736069
-9999,-9999
-9999,-1.163916
-9999,-9999
-9999,-0.07447737
-9999,-1.382369
-9999,-1.626306
-9999,-1.40691
-9999,-0.6716091
9.01176,-0.3014121
8.715352,-0.3728972
-9999,-1.225929
-9999,-0.03031189
-9999,-0.1851376
-9999,-0.7795813
-9999,-0.504994
-9999,-1.506754
-9999,-1.010447
-9999,0.2667812
-9999,-9999
-9999,-0.2048035
8.989096,-0.1932974
-9999,-0.4883963
-9999,-9999
-9999,-4.563534
9.103056,0.2190416
8.529987,-0.2942185
-9999,-0.7613575
-9999,0.1863166
-9999,-0.6455956
-9999,-0.7427324
-9999,-9999
-9999,-1.867217
-9999,-0.8161094
8.987148,0.2805557
-9999,-0.5819743
8.934869,0.2523316
-9999,-3.35074
-9999,-0.6214
-9999,-0.7730958
8.571873,-0.8695228
8.554435,-0.1608385
-9999,0.1161671
8.936106,0.2583562
-9999,-1.276017
9.106134,0.8621451
-9999,-1.228792
-9999,-0.6155872
-9999,0.4334282
-9999,-3.175787
-9999,-9999
-9999,-0.7552872
-9999,-3.392727
-9999,-0.6222115
8.400834,-0.1547771
-9999,-1.046085
-9999,-9999
9.052133,0.5401081
-9999,-0.3778298
-9999,-4.579233
-9999,-9999
9.089702,0.5020253
9.070438,0.8333333
9.131682,0.9419611
-9999,-1.407292
-9999,-1.39595
9.050912,0.02834169
8.984044,-0.2878529
8.867465,0.04116111
-9999,0.009704635
-9999,-9999
8.902723,0.09295076
-9999,-0.2576973
-9999,-9999
8.875578,0.4795277
-9999,-3.932859
-9999,-1.387231
-9999,-0.7567911
-9999,-0.698159
8.591537,0.130716
8.61206,-0.5792342
8.627494,-0.6220798
-9999,-0.9418783
8.816527,0.02941188
-9999,-9999
-9999,-9999
-9999,-9999
8.696419,-0.04277432
9.053081,0.5878322
9.05132,0.09752467
-9999,-9999
-9999,-3.463381
-9999,-1.077779
-9999,-1.364031
-9999,0.05526203
-9999,-9999
-9999,-9999
9.130733,0.8452538
-9999,-0.1452426
-9999,-1.175524
-9999,-9999
-9999,-0.8456779
-9999,-0.8912964
-9999,-0.7480225
9.10136,0.3367991
-9999,-1.484373
9.129674,0.1080406
-9999,0.009746345
-9999,-1.061808
-9999,-3.437405
-9999,-9999
-9999,0.1722546
-9999,-1.053843
-9999,-0.7339806
9.044353,0.4128291
-9999,-9999
-9999,0.2001848
9.184678,1.5654
-9999,0.3154498
9.129858,0.3268325
-9999,-9999
-9999,-1.294315
-9999,-0.3133681
-9999,0.6957638
-9999,-0.9489763
-9999,-0.8038231
-9999,-0.6045923
9.130059,0.8836923
-9999,-1.623975
-9999,-9999
-9999,-1.018906
8.35818,-0.5471202
-9999,-1.192634
-9999,-3.093497
-9999,-0.09926385
-9999,-9999
-9999,-9999
-9999,-1.671522
-9999,-4.636217
-9999,-3.36816
-9999,0.2464983
-9999,-0.4190063
-9999,-9999
8.661786,-0.2406515
8.499022,-0.5791347
9.052621,-0.1504159
-9999,-9999
-9999,-0.7111856
8.8676,0.4369309
-9999,-0.8894862
8.815601,-1.479744
-9999,-9999
9.01487,-0.6260915
-9999,-9999
-9999,-9999
-9999,-1.180271
-9999,0.4392749
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-1.179863
-9999,-0.2101391
-9999,-1.236666
-9999,-1.464246
8.647458,0.6586836
-9999,-9999
9.070253,0.2054964
-9999,-1.158009
-9999,-0.8602654
-9999,-9999
-9999,-1.172796
-9999,-1.602353
-9999,-0.02416885
9.013293,-0.5441174
-9999,-9999
-9999,-9999
-9999,-1.027549
9.129748,0.1900766
-9999,-9999
-9999,-1.024848
-9999,-0.1286486
-9999,0.4735899
-9999,-2.375504
-9999,-2.592831
-9999,-9999
-9999,-1.143959
-9999,-9999
-9999,-0.2966495
-9999,-9999
9.060408,0.3369973
-9999,-1.039736
-9999,-9999
-9999,-9999
-9999,-9999
-9999,0.2465317
-9999,-0.7670428
9.375922,1.60578
-9999,-3.925275
-9999,0.1430927
-9999,-0.6447956
-9999,0.4416605
-9999,-0.3462246
-9999,-9999
9.070999,0.3165524
8.990834,0.2712011
8.850291,0.5676137
-9999,-0.7952259
-9999,-1.453464
-9999,-1.065348
-9999,-1.079337
-9999,0.1361465
8.3887,-0.3940861
-9999,-1.420251
8.802065,-0.1789968
-9999,-0.7945753
-9999,-9999
-9999,-0.2074446
-9999,-0.1116532
9.0023,-0.06440306
9.17613,1.05579
-9999,-4.860045
-9999,-1.199057
-9999,-0.6341699
-9999,-3.567531
-9999,-0.2768477
-9999,-0.6982565
-9999,-0.2616437
-9999,-0.1950722
-9999,0.0747767
8.71664,0.4167834
-9999,-0.4071337
-9999,0.1999092
9.079008,0.5759925
9.077489,0.7222596
-9999,0.1124441
-9999,0.4147653
-9999,-9999
8.687688,-0.4525813
-9999,0.3079059
-9999,-0.9336842
-9999,-9999
-9999,-0.5632934
-9999,-1.442581
-9999,-9999
9.090085,1.1263
-9999,-9999
-9999,0.1021725
-9999,-9999
8.864155,-0.3233331
-9999,-0.2404426
-9999,-1.279657
-9999,-9999
9.050331,0.8196533
8.878285,0.9250002
-9999,-0.3885477
-9999,-1.138988
-9999,-1.053721
-9999,-1.342477
-9999,-0.9552039
-9999,0.2516614
-9999,-9999
-9999,-1.084635
-9999,-9999
-9999,-1.443111
-9999,-0.08255639
-9999,-3.143971
-9999,-9999
-9999,-9999
-9999,-1.227716
8.614878,0.5298092
-9999,-0.4202765
-9999,-1.020241
-9999,0.2191983
-9999,-9999
8.391705,-1.403496
-9999,1.392979
-9999,-0.84159
-9999,-9999
-9999,0.3518659
-9999,-1.119458
-9999,-1.178637
-9999,-9999
-9999,0.09598368
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-9999
8.590051,-0.2368539
-9999,-1.18077
-9999,-1.46098
-9999,-9999
-9999,0.3840106
8.857533,0.3612472
-9999,-9999
-9999,0.0001412267
9.056335,0.5479562
-9999,-1.404655
9.181843,0.6207621
8.977446,-0.08050831
-9999,-9999
9.05974,-1.305274
-9999,0.09392028
9.002608,-0.06476283
-9999,-9999
-9999,0.3156122
-9999,-9999
8.880506,-0.08015856
-9999,-9999
-9999,-4.840261
-9999,0.2923649
-9999,-1.258987
-9999,-1.580405
-9999,-0.1887402
8.855349,-0.1631579
8.853386,-0.3711484
8.999969,0.4840507
-9999,0.6792017
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-0.8781925
-9999,-1.039359
-9999,-0.8164141
-9999,-9999
-9999,-3.394346
-9999,-1.241233
-9999,-3.635793
-9999,-0.1390829
-9999,-0.1394713
-9999,-1.109246
9.209238,2.729183
8.990799,-0.273575
-9999,-1.316579
-9999,-9999
-9999,-9999
8.496714,0.009245778
-9999,-9999
-9999,-9999
-9999,-0.1077912
-9999,-0.3549721
-9999,-9999
-9999,-1.034419
-9999,-0.5214684
-9999,-0.5763981
-9999,0.1536325
-9999,-9999
-9999,-0.1146679
-9999,-9999
-9999,-1.638612
-9999,-3.150353
-9999,-0.6406321
8.605338,-0.3532358
-9999,-1.216833
-9999,-1.040162
8.958932,-0.4096978
-9999,-0.2394191
-9999,0.3543265
-9999,-0.8767896
-9999,0.3882091
-9999,-0.5871168
8.728992,-0.2777092
-9999,-1.452543
-9999,-3.220418
-9999,-9999
-9999,0.09345637
-9999,-9999
9.172495,0.9740245
-9999,-9999
-9999,-1.522193
-9999,-0.5044798
-9999,-2.781028
-9999,-9999
-9999,-2.788303
-9999,-1.176052
-9999,-0.01770153
8.993391,0.295994
9.088972,0.9926804
-9999,-1.077224
-9999,-9999
9.09832,0.7265417
9.05057,0.8406639
9.08919,0.8398995
9.14854,1.517632
-9999,-9999
-9999,0.07321821
-9999,-2.31106
-9999,-1.012172
-9999,-1.248572
-9999,-3.427569
8.114253,-1.0699
-9999,-3.489785
9.369509,1.899945
-9999,-9999
-9999,-9999
-9999,0.07413708
9.09054,0.7115011
8.85777,0.04127198
-9999,-9999
-9999,-1.436765
-9999,0.2051608
-9999,-1.601201
-9999,-9999
-9999,-9999
-9999,1.026305
-9999,-0.6708091
8.713258,-0.2745881
-9999,0.7546591
-9999,-0.06013123
-9999,-9999
-9999,-0.9791501
-9999,0.2108891
-9999,-1.556233
-9999,-9999
-9999,-3.385368
-9999,-4.194891
-9999,-3.039962
-9999,-2.121755
-9999,-1.194155
-9999,-9999
-9999,-2.876928
-9999,-0.2068632
-9999,-9999
-9999,-0.8077124
-9999,-3.584513
8.972037,1.010227
-9999,-9999
-9999,-3.535223
-9999,-9999
8.896397,-0.2622166
-9999,-9999
-9999,-9999
-9999,-2.691735
-9999,-9999
-9999,-3.627054
9.04982,0.1212177
8.594848,-0.3483282
9.05446,0.2955249
9.122128,1.367944
-9999,0.24353
-9999,-0.9393958
-9999,-9999
-9999,0.4587896
-9999,-3.052412
-9999,-1.365274
-9999,0.3429993
9.151141,0.4592868
-9999,-1.01657
8.996073,0.6355486
-9999,-0.8949736
-9999,-0.634145
-9999,-0.3148763
9.074248,0.4305989
-9999,-0.7567822
-9999,-3.402493
-9999,0.3147263
-9999,-0.4355945
-9999,-9999
-9999,-3.202143
8.620673,0.06440487
-9999,0.6554249
-9999,0.7310795
-9999,-0.6430935
-9999,0.1834726
-9999,-9999
-9999,-1.216947
-9999,-0.9827762
-9999,-0.6945711
8.849241,-0.7694259
-9999,-9999
-9999,-1.121222
8.712065,-1.511745
-9999,0.2703654
-9999,-1.409412
-9999,-0.9876607
-9999,-1.15135
-9999,-4.060591
-9999,-0.9365829
8.90942,1.049735
-9999,-9999
-9999,-9999
-9999,-9999
-9999,0.4337803
-9999,-0.7183641
-9999,-0.7881914
-9999,-1.041658
-9999,-1.874049
-9999,-9999
-9999,-1.296422
8.967957,0.3526315
-9999,-1.230205
-9999,-9999
-9999,0.2930236
-9999,-9999
8.769053,-0.3817003
-9999,-0.5206881
-9999,-3.235799
-9999,-9999
-9999,-1.60171
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-0.4872196
-9999,0.1266442
-9999,-1.291886
9.04838,0.53308
-9999,0.2095548
-9999,-0.2950771
9.108102,1.386851
-9999,0.6569725
-9999,-0.3955306
-9999,-4.68477
-9999,0.2103317
-9999,-9999
-9999,-9999
-9999,-4.311137
8.847327,-0.07772908
-9999,-1.58918
-9999,-9999
-9999,0.1122106
-9999,-9999
8.99944,0.2650386
-9999,-0.6533015
-9999,-0.1111676
-9999,-2.849062
-9999,-9999
-9999,-9999
-9999,-1.652853
-9999,-1.179334
-9999,-0.71785
-9999,-0.6809376
-9999,0.6960416
9.092072,0.458081
-9999,-2.625575
-9999,-9999
-9999,-1.066919
-9999,-9999
-9999,0.5968583
-9999,-0.306959
-9999,-1.991664
-9999,-9999
-9999,-9999
-9999,-0.477804
-9999,-1.406686
-9999,-1.235954
8.000389,1.057567
-9999,-1.731591
-9999,-0.9174606
-9999,-9999
-9999,-1.716346
-9999,-1.394802
-9999,0.2871031
-9999,-9999
-9999,-9999
-9999,0.3307671
-9999,0.4774381
-9999,-1.177541
-9999,-1.554113
-9999,-1.233953
-9999,-1.423815
-9999,-9999
-9999,-9999
-9999,-0.6624326
-9999,-9999
-9999,-1.163218
-9999,-0.1316452
-9999,0.4357835
-9999,1.089517
-9999,-9999
-9999,-9999
-9999,-0.285748
-9999,-0.8462746
-9999,-3.819256
-9999,0.9361184
-9999,-0.1459282
-9999,-1.02611
-9999,-0.6286086
9.047586,0.2676309
-9999,-0.4230495
-9999,-9999
-9999,-1.316914
-9999,-0.4464895
8.818105,-0.1381063
-9999,-0.8787083
-9999,-1.253448
-9999,-1.040369
-9999,-9999
-9999,-9999
-9999,-0.2774561
-9999,-0.4191328
-9999,0.6868238
-9999,-1.016174
-9999,-1.735037
8.745214,0.4787729
-9999,0.2309251
-9999,-0.4630792
-9999,0.1333666
-9999,-0.9672813
-9999,-0.4614764
-9999,-0.7930895
9.001648,0.165488
-9999,-9999
9.244829,1.530404
-9999,-9999
-9999,-9999
-9999,-0.8802634
-9999,-9999
8.65693,-0.004013739
-9999,-0.5816951
-9999,1.338855
-9999,-2.261421
-9999,-9999
-9999,1.118651
-9999,-9999
8.994123,0.6762183
-9999,-4.129321
-9999,-0.283599
-9999,-0.6934211
-9999,-3.166812
-9999,-0.2879027
-9999,-9999
-9999,-9999
9.050235,1.176351
-9999,-9999
-9999,0.0465633
-9999,-0.6168849
8.889644,0.3756311
-9999,-1.228528
8.547525,-0.6844559
-9999,-0.3968285
-9999,-1.243536
8.669052,0.0682641
-9999,-9999
-9999,1.302183
-9999,-3.044644
-9999,-0.9148137
-9999,-9999
-9999,-9999
-9999,0.2792661
-9999,0.6379524
-9999,-9999
-9999,-0.9082751
8.875784,-0.2512524
-9999,0.3447195
8.695236,-0.1066666
8.841773,0.2238573
-9999,-9999
-9999,-0.4706691
-9999,-3.746723
-9999,-1.386093
-9999,-9999
9.052492,0.9673335
-9999,-0.2919099
9.04178,0.3908753
-9999,0.5550575
-9999,-3.36964
-9999,-0.6754371
9.041069,1.06877
-9999,-0.8631252
-9999,-0.6645607
-9999,0.4698304
-9999,0.5192201
-9999,-1.248121
-9999,-0.8769336
-9999,-9999
-9999,0.6577018
-9999,0.8097847
-9999,-0.8929609
-9999,0.5235933
-9999,-0.5060182
-9999,-1.673158
-9999,-1.139037
-9999,-9999
8.812441,0.1104803
-9999,-1.467288
-9999,0.3367591
8.811941,0.03869668
-9999,-9999
-9999,-9999
-9999,-0.5513148
-9999,-0.8270723
-9999,-2.358601
-9999,-9999
-9999,-1.005164
-9999,-1.298487
-9999,-9999
-9999,-0.7510697
-9999,-0.6611429
-9999,-1.153484
-9999,-0.8389049
-9999,-1.255087
-9999,-0.763339
-9999,-0.4308134
-9999,-1.034824
-9999,-0.8975621
-9999,-0.1720607
-9999,-2.99925
-9999,-9999
8.856541,2.351935
-9999,-0.7947734
8.350648,-1.494146
-9999,0.256469
-9999,0.4253553
-9999,-1.304364
-9999,-0.06734938
-9999,-1.388546
-9999,-9999
-9999,0.7196513
-9999,-0.9263367
-9999,-9999
8.676262,-0.4714582
-9999,-0.9662688
-9999,0.3841389
-9999,-9999
-9999,-0.545302
-9999,0.4838963
-9999,-9999
-9999,-9999
8.672235,-0.503125
-9999,-0.4390772
-9999,-0.5411236
-9999,-1.093849
-9999,-9999
-9999,-0.6648001
-9999,-3.32371
-9999,-0.7659069
-9999,-1.267982
8.856248,0.1303232
8.610091,-0.6862811
-9999,-9999
9.006325,0.1319635
-9999,0.5388318
-9999,-0.8859506
-9999,-0.2229469
-9999,-1.984835
-9999,-1.287697
-9999,-1.385486
-9999,-0.9229331
8.995359,0.7848374
-9999,-9999
-9999,0.3425778
-9999,-1.186976
-9999,-1.83886
-9999,-1.14328
-9999,0.4980825
-9999,-4.014428
-9999,-1.732948
-9999,-0.2970614
-9999,-4.399004
-9999,-1.294854
8.892324,-0.5544301
-9999,-0.7140163
-9999,-9999
-9999,-1.277851
-9999,-0.2133912
-9999,-0.2737603
-9999,0.9469594
9.242694,1.883431
-9999,0.4989336
-9999,-1.743563
-9999,-1.476812
-9999,-0.3613445
-9999,-1.662526
-9999,-0.7284725
-9999,-1.059799
-9999,-1.069475
-9999,-1.283508
-9999,-0.9969659
8.307734,-0.8595064
-9999,0.6871433
-9999,0.3626707
-9999,-1.931145
-9999,-9999
-9999,-0.5677423
-9999,0.5989638
8.819595,-0.3499999
-9999,0.2056949
-9999,-1.43487
-9999,-0.07501011
-9999,-0.2878663
-9999,-1.803103
-9999,-1.620455
-9999,-9999
-9999,-9999
-9999,-1.610573
8.860528,-0.0269034
-9999,-0.9738976
-9999,-1.237022
-9999,-3.000711
-9999,0.2933026
-9999,-1.169139
-9999,-1.841949
-9999,0.3242804
-9999,-9999
-9999,-0.9199574
-9999,1.270078
-9999,-1.550701
-9999,0.4010452
8.851662,0.6627582
9.15407,1.172955
-9999,-0.8366845
-9999,-9999
-9999,-1.253241
8.706077,-0.4789473
-9999,-1.077036
9.128037,0.5653624
-9999,-0.7903542
-9999,0.722365
-9999,0.2264791
-9999,-0.4298364
-9999,-2.826642
-9999,-0.7475265
-9999,0.8228618
-9999,0.4065304
8.777001,-0.4602425
-9999,-9999
-9999,-0.3321546
-9999,-9999
-9999,-1.041388
-9999,-0.5951722
-9999,-1.907898
-9999,0.6042701
9.150972,0.8686
-9999,-0.6319009
-9999,-0.4125977
-9999,-1.331764
-9999,-0.7755633
9.01456,0.7435673
-9999,0.1922043
-9999,0.413537
-9999,-0.960857
-9999,-1.235549
9.00114,0.2529833
-9999,-1.434986
-9999,0.5730724
-9999,-0.03358546
-9999,-0.6476788
-9999,-9999
-9999,-1.64942
-9999,1.140795
-9999,0.6475847
8.603964,-0.3765258
-9999,-1.481796
8.821021,-0.09272918
-9999,-0.3223807
8.983284,-0.06538439
-9999,-1.078566
-9999,-1.0122
-9999,-9999
-9999,0.2950917
9.003169,0.2885079
-9999,-0.3428691
9.236543,0.9974811
-9999,0.8165417
-9999,-0.3560442
8.869572,0.1659788
-9999,-0.9443466
9.125897,0.6364214
-9999,-1.367211
-9999,-0.2393826
8.989544,0.927106
-9999,-3.414724
-9999,0.01084616
8.025229,-1.600618
8.587077,-0.4291062
-9999,-1.447664
-9999,-1.619855
-9999,-0.4356564
-9999,-1.347583
-9999,-0.9191703
-9999,-1.179964
-9999,-0.430197
-9999,0.09670618
-9999,0.1680389
-9999,0.6382809
-9999,-1.536796
-9999,-1.369923
-9999,0.4584126
-9999,-9999
-9999,-0.9518154
-9999,1.07511
-9999,-1.153703
8.805343,0.03897653
-9999,0.3053871
-9999,-1.218464
-9999,-1.68921
-9999,-1.065912
-9999,-0.07955522
-9999,-0.6751083
-9999,-1.508148
-9999,-1.111381
-9999,-0.8585333
-9999,-1.566995
-9999,-1.015895
-9999,-9999
-9999,0.280137
-9999,-9999
-9999,0.1134927
-9999,-9999
-9999,-1.593056
8.967246,0.7172271
-9999,-1.064617
-9999,-0.5251372
-9999,0.2879414
-9999,-1.178657
-9999,0.1083781
8.985955,0.5873222
8.709366,-0.7401015
-9999,-9999
9.050009,0.8722913
-9999,0.0817571
-9999,-0.6319479
-9999,-1.442729
-9999,-2.983801
-9999,-0.8637469
-9999,-0.7201231
-9999,-4.209172
-9999,-9999
-9999,-1.373827
8.71325,-0.319139
-9999,-1.035684
-9999,-9999
9.064078,1.044244
-9999,-1.622254
9.015703,0.1187657
-9999,-0.8966475
-9999,1.173984
-9999,-1.068143
-9999,-1.225946
-9999,0.06771923
-9999,-1.175068
-9999,-0.03183752
-9999,0.07369387
-9999,-9999
-9999,-1.426682
-9999,-1.830858
-9999,-1.646953
-9999,-9999
-9999,-1.102607
-9999,-2.916902
-9999,-0.404126
-9999,-9999
8.80015,-0.3055767
-9999,-1.767735
-9999,-1.221867
-9999,0.3339197
-9999,-0.2439524
-9999,-0.9033706
-9999,-9999
-9999,-1.804138
-9999,-0.801304
-9999,-0.5029753
-9999,-1.162919
-9999,-9999
-9999,-1.20873
-9999,-4.893937
-9999,-1.273752
-9999,-1.781624
-9999,-0.2257303
-9999,-9999
-9999,-1.002817
-9999,-1.164409
-9999,-1.409342
-9999,-9999
-9999,0.3458396
-9999,-1.202681
9.21,0.886222
-9999,-1.451979
-9999,-1.211786
-9999,0.1962847
-9999,-9999
-9999,-1.005447
-9999,-3.612031
9.256179,0.9346388
-9999,-1.317448
-9999,-9999
-9999,-0.1448505
-9999,0.1258741
8.985056,0.6005813
-9999,-1.375798
-9999,-0.8264107
-9999,-0.8890398
-9999,-1.541267
-9999,-1.17775
-9999,-9999
8.634419,0.2068496
-9999,-9999
-9999,-9999
-9999,-0.8194597
-9999,-9999
-9999,-9999
8.726857,-1.270422
-9999,-1.257356
8.98754,0.3258908
-9999,0.5038906
-9999,-9999
-9999,-9999
-9999,-0.7283049
-9999,-0.786244
-9999,-9999
-9999,-9999
-9999,0.136944
-9999,-9999
-9999,0.4191044
-9999,0.4383323
8.869988,-0.04774973
-9999,-0.9856784
-9999,-9999
-9999,-9999
-9999,-9999
-9999,0.379519
-9999,-3.761127
-9999,-1.144426
-9999,0.4639128
-9999,-9999
-9999,-1.139952
-9999,0.7424011
-9999,-0.5542608
-9999,0.5198812
-9999,-1.578542
-9999,-9999
-9999,-9999
-9999,0.2187977
-9999,-0.07626139
-9999,-1.684841
-9999,-1.489647
-9999,-9999
-9999,-1.250229
-9999,-1.504795
-9999,-0.01034928
-9999,0.4060935
-9999,-1.514675
8.236623,0.05714301
-9999,-9999
-9999,-9999
-9999,-1.871634
-9999,-9999
9.125473,0.433499
-9999,-1.376424
-9999,0.3664105
8.998985,0.6169291
-9999,-9999
-9999,0.7594162
-9999,-3.226344
-9999,-1.226212
9.056168,0.1729099
-9999,-9999
-9999,0.3093155
-9999,0.1287327
-9999,-0.7999799
8.877582,-0.2541666
9.05323,0.2742016
-9999,-0.09943245
-9999,0.7413806
9.184707,1.128426
-9999,-9999
-9999,-9999
-9999,-0.4460843
-9999,-1.477593
-9999,-1.318512
-9999,0.1285779
8.865588,-0.2510929
-9999,-0.397674
-9999,-1.456912
-9999,-0.5908282
9.088828,0.4125001
-9999,-0.654833
-9999,-1.127491
-9999,-1.157032
-9999,-1.447212
9.1221,1.240517
-9999,-0.4261977
-9999,0.3869286
-9999,0.196049
8.490123,-1.006515
-9999,-9999
9.089447,0.6537472
-9999,-0.2565342
-9999,-1.471714
8.840866,1.088575
-9999,0.6292395
-9999,-9999
-9999,-1.223079
-9999,-9999
-9999,-1.046998
8.99437,0.7011795
-9999,-0.4337424
-9999,-0.3390962
-9999,-9999
-9999,-9999
-9999,0.5443562
-9999,-9999
8.593512,0.4922933
-9999,-9999
-9999,-1.062369
-9999,-0.7584485
-9999,-0.9557732
-9999,-1.220135
-9999,0.4716882
-9999,-1.094692
-9999,-9999
-9999,-0.9166598
-9999,0.937531
-9999,0.02867517
-9999,0.7482879
-9999,0.1803019
9.056229,0.1883986
-9999,-9999
-9999,-1.662381
-9999,-0.9586475
-9999,-9999
-9999,-0.6078523
-9999,-0.8852612
8.577573,-0.5607592
-9999,0.7819399
-9999,-0.413548
-9999,-1.100416
-9999,0.7167675
8.726736,-0.388716
-9999,0.3580359
-9999,-9999
-9999,-1.13192
-9999,-0.9889978
-9999,-9999
8.726099,-0.4221782
-9999,-0.6586137
-9999,0.4680202
-9999,0.4488409
8.812534,-0.07790679
-9999,-0.7348169
-9999,-9999
9.057303,1.026292
-9999,-0.9298432
-9999,-1.182995
-9999,-3.823129
8.997941,0.2761469
-9999,-1.266464
-9999,-9999
-9999,-0.9713814
9.128157,0.7624055
-9999,0.2535794
-9999,-0.694792
-9999,-1.333856
-9999,-9999
-9999,-9999
8.990504,-1.032655
-9999,-1.442652
8.837111,-0.142651
8.952121,0.1894802
-9999,0.2478589
-9999,0.4881513
-9999,-0.6414061
-9999,-1.435453
8.781804,0.0650001
-9999,0.3303099
-9999,-0.1358147
-9999,-9999
9.158518,0.6588923
-9999,-1.113315
-9999,-9999
8.958804,0.2115903
9.001255,-0.2566666
-9999,-9999
-9999,0.6176797
-9999,0.500911
-9999,-0.3163987
-9999,-0.8778986
-9999,-1.414852
-9999,-1.032976
-9999,-0.6563939
-9999,-0.1400966
8.588329,-0.5892764
-9999,-3.658108
-9999,-1.155614
-9999,0.3430337
-9999,-9999
-9999,-3.131504
-9999,-1.490595
-9999,-1.196022
-9999,-1.222903
-9999,0.2869958
-9999,-1.444988
8.948935,0.5423768
-9999,-1.108837
-9999,-1.158801
-9999,-9999
-9999,0.7239291
8.786675,-0.4682352
-9999,0.3844707
-9999,-1.024251
-9999,0.1854776
-9999,-0.8040419
-9999,-0.958672
-9999,-1.369172
-9999,-1.23079
8.623296,-0.6617835
-9999,-0.8690799
-9999,-0.7055684
-9999,-9999
-9999,-0.9662303
8.94584,0.5443664
-9999,-0.2523947
-9999,-9999
8.820203,-0.1152019
-9999,-2.111169
-9999,-1.533221
-9999,-0.3698266
-9999,-1.202601
9.23,1.93061
-9999,-0.1522838
-9999,-9999
-9999,-0.7232604
-9999,-1.446766
-9999,-1.467146
8.009129,-3.65873
-9999,-1.01601
-9999,-0.3033643
8.717508,-0.1901605
-9999,-1.818873
-9999,-0.9859002
-9999,-0.2547455
-9999,-1.408365
-9999,-9999
-9999,0.8372276
-9999,-0.5387182
-9999,-4.173575
-9999,-1.215556
-9999,-0.8326779
-9999,-9999
-9999,0.1776496
-9999,-0.3342572
-9999,-4.42387
8.864101,0.5845258
-9999,-1.456747
-9999,-1.660314
8.962961,0.2542814
-9999,0.3997586
-9999,-9999
-9999,0.5998871
-9999,-1.205297
-9999,0.09640147
-9999,-0.9466263
-9999,-1.533532
-9999,0.4842789
-9999,0.2456168
-9999,-1.422842
-9999,0.9466829
-9999,-1.179762
-9999,-1.56699
-9999,-0.9828896
-9999,-0.4473691
-9999,-1.061162
-9999,-1.029445
-9999,-0.7625968
-9999,-2.118407
-9999,-0.2577778
-9999,-9999
-9999,-0.7381389
-9999,-1.503788
-9999,-0.7439969
-9999,-9999
8.953821,1.032097
-9999,-0.1797517
-9999,-1.063362
-9999,0.1671521
-9999,-1.405103
-9999,-1.663895
9.099733,0.4817074
-9999,-9999
8.689567,-0.07567146
-9999,-0.8470751
-9999,-1.147708
-9999,-0.2761829
-9999,-1.021856
